Date,Unit,Gen,HR,Target HR,Profit,Vacuum,MS Temp,FG Temp,Spray,SOx,NOx,Ash Util,Ash Cement,Ash Bricks,Coal Ash %,Biomass,Solar
2024-12-03,2,8.44,2288.5,2310.0,181467.33,-0.9,539.08,135.45,22.75,646.45,419.99,1337.68,802.61,401.3,35.0,0.0,0.02
2024-12-03,3,8.41,2333.13,2310.0,-194435.97,-0.94,541.26,136.34,10.62,467.49,388.52,1657.09,994.25,497.13,35.0,0.0,0.02
2024-12-04,1,8.47,2296.29,2310.0,116065.53,-0.93,536.84,133.58,22.65,615.23,478.3,1579.41,947.65,473.82,35.0,0.0,0.01
2024-12-04,3,8.01,2341.28,2310.0,-250672.96,-0.89,532.3,138.51,12.95,622.64,465.91,1624.65,974.79,487.4,35.0,0.0,0.02
2024-12-04,2,7.85,2319.52,2310.0,-74748.78,-0.9,530.36,128.75,10.8,608.8,420.64,1694.88,1016.93,508.46,35.0,0.0,0.02
2024-12-05,1,7.7,2307.7,2305.11,-19961.37,-0.93,532.39,138.91,23.52,642.44,466.12,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-05,2,8.13,2301.9,2305.13,26261.66,-0.89,540.68,132.44,23.89,630.3,465.23,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-05,3,8.1,2298.67,2305.27,53489.15,-0.92,533.45,137.02,10.14,504.08,420.42,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-06,3,7.81,2300.02,2310.0,77913.83,-0.91,539.35,138.66,13.06,619.67,392.73,1315.85,789.51,394.76,35.0,0.0,0.01
2024-12-06,2,7.91,2340.82,2310.0,-243707.56,-0.93,537.8,128.18,15.42,620.35,370.02,1496.88,898.13,449.06,35.0,0.0,0.02
2024-12-06,1,8.27,2299.96,2305.11,42611.5,-0.91,534.41,138.76,11.13,610.71,434.03,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-07,2,8.27,2280.99,2310.0,239779.87,-0.9,539.53,136.95,20.31,639.53,380.87,1657.39,994.43,497.22,35.0,0.0,0.02
2024-12-07,1,7.93,2321.7,2310.0,-92741.49,-0.88,539.19,139.87,11.83,542.71,382.06,1488.75,893.25,446.63,35.0,0.0,0.02
2024-12-07,3,7.87,2324.2,2310.0,-111681.79,-0.9,538.09,132.05,20.17,516.99,454.74,1325.76,795.46,397.73,35.0,0.0,0.02
2024-12-08,1,8.22,2318.82,2310.0,-72507.16,-0.94,536.94,135.7,15.49,549.56,371.54,1485.19,891.11,445.56,35.0,0.0,0.02
2024-12-08,3,7.86,2333.54,2310.0,-185080.06,-0.93,540.25,137.8,10.33,640.49,370.57,1484.12,890.47,445.24,35.0,0.0,0.01
2024-12-08,2,8.21,2304.51,2305.13,5117.11,-0.93,534.55,133.83,22.07,494.03,413.94,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-09,2,8.35,2339.4,2310.0,-245630.7,-0.93,540.66,132.04,12.3,649.92,371.87,1386.66,832.0,416.0,35.0,0.0,0.01
2024-12-09,3,8.28,2317.19,2310.0,-59514.43,-0.88,538.75,134.98,15.57,587.58,472.65,1372.29,823.38,411.69,35.0,0.0,0.02
2024-12-09,1,7.99,2293.97,2310.0,128077.74,-0.88,539.92,131.53,10.0,498.21,426.4,1325.23,795.14,397.57,35.0,0.0,0.02
2024-12-10,1,7.75,2307.6,2305.11,-19330.9,-0.89,535.91,138.51,18.39,590.98,476.49,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-10,2,8.26,2341.17,2310.0,-257403.79,-0.93,539.6,132.53,11.47,595.15,446.45,1671.71,1003.03,501.51,35.0,0.0,0.01
2024-12-10,3,7.94,2281.79,2310.0,224064.2,-0.92,540.64,134.15,23.23,487.51,450.92,1347.88,808.73,404.36,35.0,0.0,0.01
2024-12-11,1,7.58,2308.06,2305.11,-22365.69,-0.93,537.14,138.29,16.63,580.73,426.78,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-11,2,7.88,2307.98,2305.13,-22425.2,-0.9,530.12,137.18,15.01,641.24,429.32,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-11,3,7.91,2302.59,2305.27,21226.27,-0.94,535.57,129.76,17.83,450.6,370.02,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-12,2,7.93,2305.98,2305.13,-6758.77,-0.89,536.23,139.34,10.13,635.56,452.08,2486.17,1491.7,745.85,45.44,419.89,0.02
2024-12-12,1,7.84,2324.4,2310.0,-112839.9,-0.91,538.61,128.22,18.52,556.23,478.06,1614.84,968.9,484.45,35.0,0.0,0.02
2024-12-12,3,7.79,2306.39,2305.27,-8663.78,-0.89,538.13,136.19,21.42,636.43,380.85,2486.17,1491.7,745.85,45.44,356.67,0.01
2024-12-13,3,8.38,2304.46,2310.0,46414.93,-0.9,532.52,129.02,21.13,639.89,433.66,1618.46,971.07,485.54,35.0,0.0,0.02
2024-12-13,1,8.42,2323.57,2310.0,-114189.95,-0.9,538.1,138.13,13.46,468.16,379.94,1651.11,990.67,495.33,35.0,0.0,0.01
2024-12-13,2,7.91,2307.58,2305.13,-19337.19,-0.89,539.29,134.01,15.49,603.15,471.94,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-14,3,7.82,2290.04,2310.0,156130.81,-0.88,539.34,138.15,17.34,480.42,432.98,1565.88,939.53,469.76,35.0,0.0,0.02
2024-12-14,2,8.26,2293.3,2310.0,137994.35,-0.88,535.18,131.71,20.57,476.16,374.22,1650.44,990.26,495.13,35.0,0.0,0.01
2024-12-14,1,8.47,2282.17,2310.0,235604.92,-0.91,532.83,136.56,16.88,621.16,411.81,1590.28,954.17,477.08,35.0,0.0,0.02
2024-12-15,2,7.43,2314.39,2305.13,-68856.49,-0.93,539.24,138.34,12.76,477.01,374.36,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-15,1,7.86,2309.9,2310.0,768.5,-0.9,533.4,129.94,13.6,531.21,454.7,1665.59,999.36,499.68,35.0,300.0,0.01
2024-12-15,3,7.71,2308.59,2305.27,-25602.21,-0.93,539.69,129.65,18.65,543.73,408.27,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-16,1,7.96,2306.8,2305.11,-13456.78,-0.9,531.44,139.43,12.32,637.72,428.13,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-16,2,8.36,2340.94,2310.0,-258562.65,-0.91,533.57,139.01,13.31,619.91,416.39,1564.41,938.64,469.32,35.0,0.0,0.02
2024-12-16,3,7.88,2329.38,2310.0,-152823.93,-0.94,531.46,135.92,17.09,467.13,432.79,1536.72,922.03,461.02,35.0,0.0,0.01
2024-12-17,2,8.28,2287.81,2310.0,183642.46,-0.93,540.58,136.92,15.09,455.51,368.18,1582.34,949.4,474.7,35.0,0.0,0.02
2024-12-17,3,7.9,2303.89,2305.27,10960.56,-0.92,536.22,139.35,16.3,484.03,459.03,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-17,1,7.93,2316.17,2310.0,-48918.74,-0.91,540.98,129.61,15.51,547.92,419.07,1310.3,786.18,393.09,35.0,0.0,0.01
2024-12-18,1,7.8,2306.75,2305.11,-12834.41,-0.92,534.18,131.76,18.43,513.22,363.46,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-18,2,8.2,2304.34,2305.13,6456.89,-0.93,534.46,138.3,10.09,534.9,458.9,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-18,3,8.03,2305.27,2305.27,0.0,-0.89,530.02,129.58,11.18,511.86,369.86,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-19,1,8.09,2287.64,2310.0,180820.08,-0.93,531.25,136.79,16.67,481.58,472.62,1429.39,857.63,428.82,35.0,0.0,0.01
2024-12-19,2,8.18,2317.8,2310.0,-63810.05,-0.93,534.87,133.67,21.88,596.21,442.29,1512.43,907.46,453.73,35.0,0.0,0.01
2024-12-19,3,8.02,2342.23,2310.0,-258341.66,-0.9,538.2,138.35,23.02,517.39,354.71,1554.51,932.71,466.35,35.0,0.0,0.01
2024-12-20,3,8.19,2295.4,2310.0,119623.92,-0.88,536.81,136.99,17.51,617.05,427.13,1594.16,956.49,478.25,35.0,0.0,0.02
2024-12-20,1,7.9,2285.34,2310.0,194724.69,-0.94,537.19,129.74,10.6,553.52,379.37,1572.51,943.5,471.75,35.0,0.0,0.02
2024-12-20,2,8.18,2330.2,2310.0,-165168.52,-0.91,531.96,136.66,22.35,590.83,407.56,1670.34,1002.2,501.1,35.0,0.0,0.01
2024-12-21,2,7.97,2323.86,2310.0,-110452.98,-0.91,531.25,133.23,11.97,503.53,434.92,1510.41,906.25,453.12,35.0,0.0,0.02
2024-12-21,3,7.38,2310.13,2305.27,-35844.6,-0.94,535.5,133.71,24.13,487.11,394.78,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-21,1,8.37,2297.49,2305.11,63763.09,-0.91,539.4,128.64,18.53,633.19,415.1,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-22,2,8.36,2300.44,2305.13,39145.26,-0.88,533.63,132.6,11.3,592.52,448.74,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-22,1,8.48,2295.67,2305.11,80006.97,-0.89,534.78,138.19,21.09,580.34,440.19,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-22,3,8.37,2288.2,2310.0,182426.89,-0.91,530.05,136.33,10.63,487.36,460.44,1409.6,845.76,422.88,35.0,0.0,0.01
2024-12-23,3,7.99,2306.89,2305.27,-12910.42,-0.9,535.81,130.27,10.74,641.18,443.09,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-23,2,7.94,2343.5,2310.0,-266149.3,-0.94,537.82,139.32,13.88,494.1,375.2,1446.87,868.12,434.06,35.0,0.0,0.01
2024-12-23,1,7.93,2329.66,2310.0,-155890.71,-0.91,535.38,134.75,23.7,611.7,448.66,1460.72,876.43,438.22,35.0,0.0,0.01
2024-12-24,1,8.41,2336.47,2310.0,-222632.29,-0.89,540.54,137.14,21.9,631.16,394.59,1611.11,966.67,483.33,35.0,0.0,0.01
2024-12-24,2,8.47,2289.22,2310.0,175984.29,-0.91,536.9,139.24,14.09,534.27,368.74,1651.36,990.82,495.41,35.0,0.0,0.01
2024-12-24,3,8.02,2307.19,2305.27,-15332.17,-0.9,530.69,135.25,16.81,619.24,411.88,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-25,2,8.32,2288.3,2310.0,180578.18,-0.93,539.62,130.92,22.46,503.52,378.27,1416.95,850.17,425.08,35.0,0.0,0.02
2024-12-25,3,7.76,2306.06,2305.27,-6127.74,-0.88,539.42,137.95,22.82,481.35,473.82,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-25,1,8.06,2300.63,2305.11,36104.42,-0.91,541.49,133.53,14.52,540.46,479.19,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-26,1,7.86,2340.15,2310.0,-237000.51,-0.91,540.33,138.68,15.34,584.03,358.57,1491.67,895.0,447.5,35.0,0.0,0.01
2024-12-26,2,7.98,2295.71,2310.0,114049.79,-0.9,538.22,130.86,18.98,599.77,377.35,1389.96,833.98,416.99,35.0,0.0,0.02
2024-12-26,3,8.09,2320.09,2310.0,-81668.61,-0.91,533.66,132.35,15.48,543.96,420.74,1400.38,840.23,420.11,35.0,0.0,0.02
2024-12-27,3,8.28,2348.74,2310.0,-320612.67,-0.91,537.93,130.74,12.77,598.38,437.01,1333.72,800.23,400.12,35.0,0.0,0.01
2024-12-27,2,8.04,2285.21,2310.0,199369.86,-0.92,532.7,135.44,17.81,491.51,366.34,1590.87,954.52,477.26,35.0,0.0,0.01
2024-12-27,1,8.14,2290.62,2310.0,157639.24,-0.93,537.86,133.38,18.56,505.43,358.87,1566.12,939.67,469.84,35.0,0.0,0.01
2024-12-28,3,7.93,2301.6,2310.0,66636.8,-0.94,536.68,134.95,19.78,494.84,411.63,1419.61,851.77,425.88,35.0,0.0,0.02
2024-12-28,1,7.97,2322.3,2310.0,-98007.75,-0.92,533.82,138.68,19.06,620.59,411.4,1543.08,925.85,462.93,35.0,0.0,0.01
2024-12-28,2,7.81,2293.54,2310.0,128570.71,-0.89,533.59,130.31,11.98,579.71,463.19,1607.89,964.74,482.37,35.0,0.0,0.01
2024-12-29,2,7.95,2308.12,2305.13,-23783.68,-0.92,536.94,138.64,17.85,607.47,476.62,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-29,1,7.95,2340.8,2310.0,-244953.94,-0.94,534.68,138.8,19.55,630.66,403.32,1579.29,947.58,473.79,35.0,0.0,0.01
2024-12-29,3,8.13,2314.27,2310.0,-34754.02,-0.9,530.52,139.99,12.03,485.57,369.95,1666.14,999.69,499.84,35.0,0.0,0.01
2024-12-30,3,7.97,2305.48,2305.27,-1667.12,-0.94,534.66,135.58,24.05,627.51,405.11,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-12-30,2,8.39,2302.06,2305.13,25722.17,-0.89,537.63,136.15,18.05,477.25,397.95,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-12-30,1,7.83,2334.31,2310.0,-190411.21,-0.88,532.63,128.68,19.12,538.03,376.16,1480.27,888.16,444.08,35.0,0.0,0.01
2024-12-31,2,8.17,2287.44,2310.0,184411.21,-0.92,533.65,136.52,19.38,625.34,473.28,1320.8,792.48,396.24,35.0,0.0,0.01
2024-12-31,1,7.97,2331.73,2310.0,-173278.34,-0.93,530.98,128.42,10.9,515.01,449.57,1578.59,947.15,473.58,35.0,0.0,0.01
2024-12-31,3,7.65,2307.92,2305.27,-20194.4,-0.91,534.14,139.3,21.46,567.17,418.12,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-01,1,8.48,2289.4,2310.0,174606.03,-0.92,530.15,128.65,20.1,492.05,419.98,1375.73,825.44,412.72,35.0,300.0,0.02
2025-01-01,3,8.3,2282.4,2310.0,229195.42,-0.92,532.44,134.22,15.5,506.5,460.31,1409.6,845.76,422.88,35.0,300.0,0.02
2025-01-01,2,8.08,2302.76,2310.0,58512.05,-0.9,530.76,131.75,14.4,491.99,466.71,1387.06,832.24,416.12,35.0,300.0,0.01
2025-01-02,1,8.0,2306.07,2310.0,31463.61,-0.92,530.55,131.88,18.85,528.54,380.16,1310.07,786.04,393.02,35.0,0.0,0.01
2025-01-02,3,8.02,2302.47,2310.0,60336.68,-0.92,540.92,129.79,15.36,636.61,458.3,1336.52,801.91,400.96,35.0,0.0,0.02
2025-01-02,2,8.4,2322.17,2310.0,-102192.46,-0.93,540.07,133.8,14.37,573.52,372.61,1310.89,786.53,393.27,35.0,0.0,0.02
2025-01-03,3,7.75,2312.07,2305.49,-51001.15,-0.93,537.57,132.29,11.7,469.14,413.34,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-03,1,8.46,2294.0,2310.0,135313.76,-0.92,531.07,138.86,23.41,575.78,392.17,1469.26,881.55,440.78,35.0,0.0,0.01
2025-01-03,2,7.88,2299.57,2310.0,82179.77,-0.93,537.07,139.16,23.86,648.18,458.71,1413.82,848.29,424.15,35.0,0.0,0.02
2025-01-04,1,8.41,2299.2,2302.8,30211.39,-0.91,535.37,132.13,16.1,632.92,396.21,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-04,2,8.4,2300.73,2302.72,16697.9,-0.91,531.61,134.25,17.28,468.21,382.7,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-04,3,8.08,2305.78,2305.49,-2296.24,-0.89,541.5,133.29,18.11,579.64,440.31,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-05,2,8.29,2302.72,2302.72,0.0,-0.91,532.9,134.07,12.58,531.12,381.82,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-05,1,8.32,2347.99,2310.0,-316025.73,-0.9,541.86,134.27,14.31,476.7,455.81,1516.21,909.72,454.86,35.0,0.0,0.01
2025-01-05,3,8.27,2329.6,2310.0,-162003.52,-0.92,530.95,136.62,24.68,489.57,466.62,1675.01,1005.01,502.5,35.0,0.0,0.01
2025-01-06,1,8.14,2334.63,2310.0,-200345.41,-0.92,536.98,128.7,14.25,474.85,431.03,1376.46,825.88,412.94,35.0,0.0,0.02
2025-01-06,2,8.2,2310.59,2310.0,-4830.02,-0.91,533.4,129.74,19.45,570.06,477.0,1387.09,832.25,416.13,35.0,0.0,0.02
2025-01-06,3,8.3,2316.77,2310.0,-56207.28,-0.92,533.24,137.66,14.26,478.87,373.78,1438.67,863.2,431.6,35.0,0.0,0.02
2025-01-07,1,8.4,2298.99,2302.8,31950.15,-0.88,539.68,128.88,16.18,615.64,431.59,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-07,2,8.41,2299.79,2302.72,24674.42,-0.93,535.52,135.96,12.08,484.11,391.84,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-07,3,8.07,2302.9,2305.49,20910.09,-0.92,536.56,135.14,19.99,629.48,382.04,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-08,3,8.47,2300.74,2310.0,78378.19,-0.88,531.75,129.22,16.46,594.06,427.56,1349.4,809.64,404.82,35.0,0.0,0.02
2025-01-08,1,8.28,2300.09,2302.8,22376.13,-0.93,535.19,132.98,17.87,581.23,351.17,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-08,2,7.02,2281.36,2310.0,201135.83,-88.77,539.77,119.41,66.61,1084.69,302.49,1685.49,1011.3,505.65,35.0,0.0,0.02
2025-01-09,3,8.17,2302.63,2305.49,23376.12,-0.9,530.6,135.78,11.28,629.98,418.72,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-09,2,8.4,2300.14,2302.72,21664.53,-0.94,532.51,137.84,18.81,633.81,371.65,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-09,1,8.12,2294.67,2310.0,124576.51,-0.91,535.1,135.7,19.89,641.73,391.34,1455.53,873.32,436.66,35.0,0.0,0.01
2025-01-10,2,3.23,2348.76,2310.0,-125091.66,-78.22,399.29,101.06,38.98,568.11,120.28,1396.2,837.72,418.86,35.0,0.0,0.01
2025-01-10,1,7.96,2335.99,2310.0,-206898.65,-0.91,537.68,131.15,17.9,477.49,471.17,1393.37,836.02,418.01,35.0,0.0,0.01
2025-01-10,3,8.2,2302.61,2305.49,23610.72,-0.93,539.52,131.08,21.91,528.63,354.56,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-11,3,8.05,2316.18,2310.0,-49744.7,-0.93,537.52,137.94,16.43,517.04,364.61,1478.32,886.99,443.5,35.0,0.0,0.02
2025-01-11,1,8.36,2332.14,2310.0,-185063.08,-0.89,532.71,131.37,20.93,562.18,382.49,1605.17,963.1,481.55,35.0,0.0,0.01
2025-01-11,2,7.25,2319.57,2310.0,-69329.71,-89.7,539.24,125.92,96.91,1200.27,310.21,1679.87,1007.92,503.96,35.0,0.0,0.01
2025-01-12,1,8.3,2335.03,2310.0,-207831.91,-0.93,535.17,131.32,14.13,636.08,450.93,1425.44,855.26,427.63,35.0,0.0,0.02
2025-01-12,3,8.18,2305.38,2305.49,930.45,-0.89,541.94,133.22,23.44,585.52,406.13,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-12,2,8.36,2314.07,2310.0,-34050.34,-89.98,539.55,122.34,92.36,1161.25,320.91,1563.65,938.19,469.09,35.0,0.0,0.01
2025-01-13,1,8.14,2304.76,2302.8,-15948.71,-0.91,538.54,139.05,20.29,484.56,408.89,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-13,2,7.82,2308.42,2302.72,-44530.86,-0.91,541.77,132.14,22.88,518.9,416.67,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-13,3,7.59,2310.23,2305.49,-35950.32,-0.91,536.83,128.66,11.33,462.31,442.69,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-14,1,7.77,2305.01,2302.8,-17223.48,-0.92,533.11,130.45,22.97,503.99,385.56,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-14,3,7.74,2308.9,2305.49,-26365.6,-0.93,537.12,130.64,12.67,627.0,422.29,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-14,2,8.11,2303.04,2302.72,-2549.33,-0.91,535.24,133.02,14.81,603.68,365.81,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-15,1,8.42,2281.94,2310.0,236318.62,-0.93,532.49,131.73,15.18,586.55,414.56,1641.1,984.66,492.33,35.0,300.0,0.01
2025-01-15,3,8.44,2323.59,2310.0,-114707.29,-0.94,539.65,134.87,16.93,584.29,414.04,1567.52,940.51,470.25,35.0,300.0,0.01
2025-01-15,2,7.76,2307.19,2302.72,-34685.23,-0.89,537.47,138.98,16.27,542.71,407.52,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-16,2,7.87,2306.15,2302.72,-27011.23,-0.92,539.51,130.01,12.02,602.56,430.64,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-16,3,7.91,2306.5,2305.49,-7961.32,-0.9,540.89,129.44,14.44,552.62,420.75,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-16,1,8.12,2281.97,2310.0,227729.35,-0.91,535.96,138.25,16.17,640.6,409.58,1516.35,909.81,454.9,35.0,0.0,0.01
2025-01-17,1,8.03,2303.93,2302.8,-9097.63,-0.92,541.32,128.81,18.58,584.15,446.17,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-17,2,8.07,2305.1,2302.72,-19191.43,-0.94,541.52,136.69,16.63,619.47,441.77,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-17,3,8.29,2343.69,2310.0,-279265.71,-0.94,534.35,139.31,18.19,502.71,365.79,1580.16,948.1,474.05,35.0,0.0,0.02
2025-01-18,2,8.04,2305.58,2302.72,-22943.69,-0.9,539.09,129.43,23.4,631.45,463.56,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-18,1,8.03,2305.53,2302.8,-21960.94,-0.9,541.73,133.17,21.2,530.58,438.26,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-18,3,8.2,2305.24,2305.49,2055.38,-0.94,531.94,134.15,21.35,598.06,406.2,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-19,1,8.06,2286.3,2310.0,191018.63,-0.9,531.59,137.09,13.05,458.42,370.94,1630.85,978.51,489.25,35.0,0.0,0.02
2025-01-19,3,8.4,2299.66,2305.49,48977.18,-0.9,532.97,135.46,12.28,519.55,425.73,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-19,2,7.75,2307.94,2302.72,-40449.02,-0.93,538.62,132.5,21.17,555.93,449.35,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-20,1,7.85,2284.34,2310.0,201398.82,-0.93,539.81,129.62,11.3,536.69,441.33,1350.59,810.35,405.18,35.0,0.0,0.02
2025-01-20,2,8.3,2288.25,2310.0,180555.23,-0.93,541.08,131.9,12.31,612.49,443.26,1335.2,801.12,400.56,35.0,0.0,0.01
2025-01-20,3,8.48,2283.06,2310.0,228403.03,-0.92,537.04,135.47,12.26,530.29,357.03,1356.26,813.75,406.88,35.0,0.0,0.02
2025-01-21,1,8.21,2341.33,2310.0,-257321.74,-0.91,531.76,128.2,13.29,488.56,379.33,1568.22,940.93,470.47,35.0,0.0,0.02
2025-01-21,3,8.18,2305.49,2305.49,0.0,-0.93,535.99,128.65,11.98,480.94,473.9,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-21,2,8.0,2304.99,2302.72,-18146.11,-0.9,539.26,130.79,10.95,622.25,448.64,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-22,1,7.87,2313.12,2310.0,-24581.55,-0.89,532.59,128.06,16.21,474.88,444.57,1545.21,927.13,463.56,35.0,0.0,0.01
2025-01-22,2,7.98,2304.68,2302.72,-15613.95,-0.93,530.11,128.47,19.51,531.6,427.59,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-22,3,8.35,2312.37,2310.0,-19794.53,-0.93,537.7,137.44,11.08,569.82,424.81,1435.37,861.22,430.61,35.0,0.0,0.02
2025-01-23,3,7.89,2306.06,2305.49,-4485.34,-0.92,537.61,133.33,19.83,625.5,423.15,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-23,1,8.13,2348.36,2310.0,-311687.15,-0.9,530.04,133.24,13.0,530.62,384.22,1553.73,932.24,466.12,35.0,0.0,0.01
2025-01-23,2,8.5,2336.77,2310.0,-227472.21,-0.91,532.97,135.39,17.94,557.55,358.24,1469.88,881.93,440.96,35.0,0.0,0.02
2025-01-24,2,7.84,2307.3,2302.72,-35874.8,-0.93,533.86,134.11,22.97,632.2,363.59,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-24,3,7.88,2304.52,2305.49,7681.88,-0.92,540.18,138.34,14.64,648.63,429.62,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-24,1,7.81,2304.86,2310.0,40178.18,-0.9,536.88,133.23,17.88,642.36,475.59,1550.3,930.18,465.09,35.0,0.0,0.02
2025-01-25,2,8.11,2305.79,2302.72,-24909.18,-0.94,531.14,128.12,10.24,496.61,449.75,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-25,3,8.09,2316.94,2305.49,-92573.64,-0.93,535.14,137.34,15.59,640.08,467.7,2486.17,1491.7,745.85,45.44,0.0,0.01
2025-01-25,1,7.71,2307.85,2302.8,-38966.21,-0.89,538.75,138.39,20.41,471.22,445.93,2486.17,1491.7,745.85,45.44,0.0,0.02
2025-01-26,3,7.85,2321.41,2305.49,-124894.79,-0.93,537.95,133.8,11.09,453.0,462.51,2486.17,1491.7,745.85,45.44,428.71,0.01
2025-01-26,2,8.0,2307.63,2302.72,-39299.8,-0.94,535.77,139.87,18.15,469.54,473.9,2486.17,1491.7,745.85,45.44,421.4,0.01
2025-01-26,1,8.02,2303.82,2302.8,-8194.57,-0.93,530.35,133.53,15.28,641.67,403.23,2486.17,1491.7,745.85,45.44,466.83,0.02
2025-01-27,1,8.14,2308.67,2310.0,10845.81,-0.9,539.68,129.44,11.1,614.36,391.27,1301.96,781.17,390.59,35.0,0.0,0.01
2025-01-27,2,8.39,2349.1,2310.0,-328017.89,-0.89,534.36,128.44,17.5,523.52,366.41,1363.65,818.19,409.1,35.0,0.0,0.01
2025-01-27,3,7.92,2302.39,2310.0,60272.82,-0.91,536.42,129.17,18.26,552.44,439.87,1627.66,976.59,488.3,35.0,0.0,0.01
2025-01-28,2,8.5,2316.32,2310.0,-53725.02,-0.93,536.62,139.74,13.78,643.94,460.61,1571.52,942.91,471.46,35.0,0.0,0.02
2025-01-28,1,8.16,2312.86,2310.0,-23361.57,-0.89,537.84,135.15,10.51,605.1,415.17,1483.91,890.35,445.17,35.0,0.0,0.02
2025-01-28,3,8.45,2346.14,2310.0,-305299.34,-0.93,534.99,132.23,14.65,463.53,398.3,1429.04,857.43,428.71,35.0,0.0,0.01
2025-01-29,2,8.18,2297.43,2310.0,102895.74,-0.91,532.65,132.85,21.33,637.06,445.38,1302.58,781.55,390.78,35.0,0.0,0.01
2025-01-29,1,8.39,2324.37,2310.0,-120525.28,-0.92,533.14,134.57,24.28,645.32,465.32,1645.15,987.09,493.54,35.0,0.0,0.01
2025-01-29,3,8.18,2304.66,2310.0,43710.31,-0.93,534.54,137.02,10.36,597.36,378.11,1602.45,961.47,480.73,35.0,0.0,0.01
2025-01-30,2,7.99,2335.69,2310.0,-205150.21,-0.94,535.71,136.69,18.69,598.52,422.82,1400.63,840.38,420.19,35.0,0.0,0.01
2025-01-30,3,8.43,2348.98,2310.0,-328460.24,-0.91,537.76,130.51,14.74,535.41,372.84,1599.19,959.51,479.76,35.0,0.0,0.01
2025-01-30,1,8.2,2305.75,2310.0,34866.4,-0.94,538.91,133.42,16.54,493.58,455.09,1556.92,934.15,467.08,35.0,0.0,0.01
